"STATE","ABBR","COUNTY","PRECINCTS","REPORTING","OBAMA","MCCAIN","OTHER"
"Hawaii","HI","Hawaii ",67,67,50808,14865,1229
"Hawaii","HI","Honolulu ",212,212,213977,88049,4405
"Hawaii","HI","Kauai ",17,17,20408,6243,563
"Hawaii","HI","Maui ",42,42,39725,11152,908
"Idaho","ID","Ada ",141,141,82023,92879,3828
"Idaho","ID","Adams ",6,6,728,1515,75
"Idaho","ID","Bannock ",60,60,14792,19356,957
"Idaho","ID","Bear Lake ",14,14,502,2377,64
"Idaho","ID","Benewah ",11,11,1407,2646,111
"Idaho","ID","Bingham ",27,27,4424,12230,501
"Idaho","ID","Blaine ",15,15,6947,3439,185
"Idaho","ID","Boise ",7,7,1240,2433,100
"Idaho","ID","Bonner ",33,33,7840,11145,562
"Idaho","ID","Bonneville ",55,55,11415,29324,952
"Idaho","ID","Boundary ",7,7,1474,3098,171
"Idaho","ID","Butte ",4,4,318,1056,32
"Idaho","ID","Camas ",2,2,187,422,9
"Idaho","ID","Canyon ",53,53,20147,42752,1347
"Idaho","ID","Caribou ",10,10,553,2656,93
"Idaho","ID","Cassia ",26,26,1305,6240,195
"Idaho","ID","Clark ",3,3,64,305,6
"Idaho","ID","Clearwater ",15,15,1211,2569,126
"Idaho","ID","Custer ",9,9,620,1704,47
"Idaho","ID","Elmore ",19,19,2523,5571,178
"Idaho","ID","Franklin ",17,17,599,4231,226
"Idaho","ID","Fremont ",14,14,1065,4700,115
"Idaho","ID","Gem ",14,14,2166,5585,196
"Idaho","ID","Gooding ",8,8,1485,3764,137
"Idaho","ID","Idaho County ",27,27,1935,5895,297
"Idaho","ID","Jefferson ",18,18,1641,8540,260
"Idaho","ID","Jerome ",11,11,1794,4897,156
"Idaho","ID","Kootenai ",75,75,22120,38387,1425
"Idaho","ID","Latah ",33,33,9191,7984,531
"Idaho","ID","Lemhi ",9,9,796,2938,104
"Idaho","ID","Lewis ",8,8,479,1275,50
"Idaho","ID","Lincoln ",6,6,497,967,43
"Idaho","ID","Madison ",20,20,1625,11120,301
"Idaho","ID","Minidoka ",12,12,1137,3976,137
"Idaho","ID","Nez Perce ",37,37,7123,10357,343
"Idaho","ID","Oneida ",6,6,381,1724,57
"Idaho","ID","Owyhee ",13,13,944,3024,90
"Idaho","ID","Payette ",11,11,2415,5988,210
"Idaho","ID","Power ",7,7,1027,1754,61
"Idaho","ID","Shoshone ",19,19,2521,2953,192
"Idaho","ID","Teton ",5,5,2302,2263,93
"Idaho","ID","Twin Falls ",47,47,8621,19032,691
"Idaho","ID","Valley ",9,9,2394,2750,119
"Idaho","ID","Washington ",11,11,1241,3168,97
"Illinois","IL","Adams ",80,80,11700,18592,316
"Illinois","IL","Alexander ",11,11,2189,1692,56
"Illinois","IL","Bond ",25,25,3832,3938,134
"Illinois","IL","Boone ",37,37,11324,10396,421
"Illinois","IL","Brown ",14,14,985,1541,39
"Illinois","IL","Bureau ",50,50,8872,7902,312
"Illinois","IL","Calhoun ",8,8,1421,1221,55
"Illinois","IL","Carroll ",22,22,3956,3589,112
"Illinois","IL","Cass ",21,21,2690,2617,101
"Illinois","IL","Champaign ",118,118,48351,33748,1631
"Illinois","IL","Christian ",30,30,6912,7869,310
"Illinois","IL","Clark ",23,23,3737,4406,137
"Illinois","IL","Clay ",22,22,2423,3924,103
"Illinois","IL","Clinton ",39,39,7653,9348,299
"Illinois","IL","Coles ",44,44,11704,10962,382
"Illinois","IL","Cook ",4865,4817,1582973,477038,20144
"Illinois","IL","Crawford ",24,24,3877,5067,176
"Illinois","IL","Cumberland ",12,12,2052,3155,110
"Illinois","IL","DeKalb ",85,85,25765,18260,768
"Illinois","IL","DeWitt ",23,23,3299,4345,145
"Illinois","IL","Douglas ",19,19,3226,5001,123
"Illinois","IL","DuPage ",733,733,227416,182860,5610
"Illinois","IL","Edgar ",29,29,3737,4393,114
"Illinois","IL","Edwards ",12,12,1140,2136,73
"Illinois","IL","Effingham ",37,37,5256,11313,250
"Illinois","IL","Fayette ",32,32,3963,5493,214
"Illinois","IL","Ford ",22,22,2226,4075,80
"Illinois","IL","Franklin ",35,35,8873,9390,356
"Illinois","IL","Fulton ",57,57,9722,6244,340
"Illinois","IL","Gallatin ",13,13,1587,1211,60
"Illinois","IL","Greene ",24,24,2617,3048,134
"Illinois","IL","Grundy ",42,42,9134,9144,517
"Illinois","IL","Hamilton ",16,16,1794,2353,115
"Illinois","IL","Hancock ",35,35,3753,4778,150
"Illinois","IL","Hardin ",6,6,892,1330,33
"Illinois","IL","Henderson ",13,13,2213,1540,58
"Illinois","IL","Henry ",52,52,13177,11247,341
"Illinois","IL","Iroquois ",37,37,4640,8686,258
"Illinois","IL","Jackson ",61,61,15199,9665,596
"Illinois","IL","Jasper ",16,16,2063,2963,104
"Illinois","IL","Jefferson ",37,37,7460,9293,376
"Illinois","IL","Jersey ",25,25,5036,5320,212
"Illinois","IL","JoDaviess ",29,29,6392,5163,177
"Illinois","IL","Johnson ",17,17,1477,3138,100
"Illinois","IL","Kane ",309,309,105592,84223,2552
"Illinois","IL","Kankakee ",88,88,24719,22508,737
"Illinois","IL","Kendall ",75,75,23529,20675,494
"Illinois","IL","Knox ",61,61,14165,9396,374
"Illinois","IL","Lake ",481,481,111051,85284,2483
"Illinois","IL","LaSalle ",124,124,27415,21855,868
"Illinois","IL","Lawrence ",27,27,3013,3401,117
"Illinois","IL","Lee ",49,49,7757,8243,295
"Illinois","IL","Livingston ",53,53,6184,9180,245
"Illinois","IL","Logan ",45,45,5245,7424,216
"Illinois","IL","Macon ",87,87,25419,24901,779
"Illinois","IL","Macoupin ",61,61,12071,9879,391
"Illinois","IL","Madison ",233,233,68836,57059,2175
"Illinois","IL","Marion ",48,48,8334,8687,327
"Illinois","IL","Marshall ",16,16,3078,3142,107
"Illinois","IL","Mason ",22,22,3540,3139,125
"Illinois","IL","Massac ",17,17,2693,4371,122
"Illinois","IL","McDonough ",31,31,6780,6047,203
"Illinois","IL","McHenry ",213,213,71976,64595,2120
"Illinois","IL","McLean ",116,116,37551,36657,1291
"Illinois","IL","Menard ",16,16,2704,3672,86
"Illinois","IL","Mercer ",24,24,4885,3830,127
"Illinois","IL","Monroe ",37,37,7943,9870,248
"Illinois","IL","Montgomery ",44,44,6486,6141,230
"Illinois","IL","Morgan ",40,40,7458,7585,295
"Illinois","IL","Moultrie ",16,16,2663,3466,121
"Illinois","IL","Ogle ",52,52,11247,13131,452
"Illinois","IL","Peoria ",146,146,44396,33018,1175
"Illinois","IL","Perry ",27,27,4697,5077,208
"Illinois","IL","Piatt ",16,16,3856,4988,149
"Illinois","IL","Pike ",33,33,3021,4451,134
"Illinois","IL","Pope ",6,6,842,1339,42
"Illinois","IL","Pulaski ",11,11,1636,1592,39
"Illinois","IL","Putnam ",8,8,1900,1376,59
"Illinois","IL","Randolph ",37,37,7387,7536,269
"Illinois","IL","Richland ",22,22,3177,4320,140
"Illinois","IL","Rock Island ",120,120,42175,25338,826
"Illinois","IL","Saline ",28,28,5082,6096,246
"Illinois","IL","Sangamon ",232,232,51176,46857,1578
"Illinois","IL","Schuyler ",17,17,1896,1830,90
"Illinois","IL","Scott ",10,10,1090,1453,58
"Illinois","IL","Shelby ",33,33,4236,6390,227
"Illinois","IL","St. Clair ",239,239,77896,47005,1668
"Illinois","IL","Stark ",10,10,1357,1513,37
"Illinois","IL","Stephenson ",46,46,11010,9686,338
"Illinois","IL","Tazewell ",131,131,29335,33203,1222
"Illinois","IL","Union ",20,20,3916,4999,194
"Illinois","IL","Vermilion ",94,94,16228,16046,570
"Illinois","IL","Wabash ",16,16,2462,3252,66
"Illinois","IL","Warren ",28,28,4286,3637,106
"Illinois","IL","Washington ",24,24,3338,4468,117
"Illinois","IL","Wayne ",27,27,2545,5381,134
"Illinois","IL","White ",27,27,3315,3985,151
"Illinois","IL","Whiteside ",60,60,15587,10867,416
"Illinois","IL","Will ",447,447,154691,119049,3320
"Illinois","IL","Williamson ",65,65,12893,17351,519
"Illinois","IL","Winnebago ",223,223,69903,53806,2308
"Illinois","IL","Woodford ",45,45,6969,12137,308
"Indiana","IN","Adams ",25,25,4928,8402,170
"Indiana","IN","Allen ",294,287,70844,77102,1109
"Indiana","IN","Bartholomew ",67,67,13555,17061,359
"Indiana","IN","Benton ",15,15,1563,2180,64
"Indiana","IN","Blackford ",12,12,2677,2690,68
"Indiana","IN","Boone ",49,49,9744,16616,258
"Indiana","IN","Brown ",12,12,3852,4060,129
"Indiana","IN","Carroll ",19,19,3733,4845,132
"Indiana","IN","Cass ",39,39,6995,8339,265
"Indiana","IN","Clark ",73,73,21918,25299,405
"Indiana","IN","Clay ",23,23,4954,6264,168
"Indiana","IN","Clinton ",39,39,5306,6915,153
"Indiana","IN","Crawford ",17,17,2286,2393,65
"Indiana","IN","Daviess ",28,28,3369,7096,117
"Indiana","IN","Dearborn ",45,45,7123,14886,208
"Indiana","IN","Decatur ",20,20,3890,6443,147
"Indiana","IN","DeKalb ",39,39,7169,9771,178
"Indiana","IN","Delaware ",75,75,28356,20904,562
"Indiana","IN","Dubois ",38,38,8748,9526,275
"Indiana","IN","Elkhart ",110,110,31289,39344,617
"Indiana","IN","Fayette ",28,28,4387,4917,151
"Indiana","IN","Floyd ",60,60,16248,19944,305
"Indiana","IN","Fountain ",22,22,3094,4151,157
"Indiana","IN","Franklin ",24,24,3404,7017,178
"Indiana","IN","Fulton ",17,17,3700,5145,154
"Indiana","IN","Gibson ",38,38,6455,8449,186
"Indiana","IN","Grant ",68,68,11291,14726,254
"Indiana","IN","Greene ",32,32,5709,7689,224
"Indiana","IN","Hamilton ",196,196,49691,78391,874
"Indiana","IN","Hancock ",38,38,11869,21991,343
"Indiana","IN","Harrison ",36,36,7271,10529,233
"Indiana","IN","Hendricks ",99,99,24394,39578,625
"Indiana","IN","Henry ",42,42,10058,10894,344
"Indiana","IN","Howard ",71,71,17803,20207,448
"Indiana","IN","Huntington ",34,34,5842,10289,179
"Indiana","IN","Jackson ",33,33,7445,9852,293
"Indiana","IN","Jasper ",29,29,5044,7669,149
"Indiana","IN","Jay ",21,21,3746,4400,157
"Indiana","IN","Jefferson ",26,26,6255,7052,155
"Indiana","IN","Jennings ",25,25,5302,6257,261
"Indiana","IN","Johnson ",107,107,21536,36471,561
"Indiana","IN","Knox ",36,36,7569,8639,209
"Indiana","IN","Kosciusko ",65,65,9229,20484,386
"Indiana","IN","LaGrange ",16,16,3659,5697,126
"Indiana","IN","Lake ",559,559,138603,67417,1525
"Indiana","IN","LaPorte ",79,79,28247,17911,681
"Indiana","IN","Lawrence ",39,39,7208,11018,287
"Indiana","IN","Madison ",111,111,30152,26403,716
"Indiana","IN","Marion ",594,594,237275,131459,2922
"Indiana","IN","Marshall ",27,27,7880,10401,244
"Indiana","IN","Martin ",18,18,1706,3112,67
"Indiana","IN","Miami ",31,31,5559,8305,211
"Indiana","IN","Monroe ",71,71,41332,21083,539
"Indiana","IN","Montgomery ",27,27,6005,9055,195
"Indiana","IN","Morgan ",48,48,10314,18105,318
"Indiana","IN","Newton ",18,18,2623,3300,107
"Indiana","IN","Noble ",29,29,7063,9671,237
"Indiana","IN","Ohio ",11,11,1158,1712,47
"Indiana","IN","Orange ",22,22,3390,4536,151
"Indiana","IN","Owen ",20,20,3570,4415,160
"Indiana","IN","Parke ",17,17,2913,3900,131
"Indiana","IN","Perry ",21,21,5140,3201,144
"Indiana","IN","Pike ",18,18,2700,3221,107
"Indiana","IN","Porter ",128,128,39046,33796,798
"Indiana","IN","Posey ",33,33,5820,6794,139
"Indiana","IN","Pulaski ",15,15,2466,3368,102
"Indiana","IN","Putnam ",29,29,6331,8085,209
"Indiana","IN","Randolph ",29,29,4839,5787,177
"Indiana","IN","Ripley ",27,27,4187,7794,199
"Indiana","IN","Rush ",20,20,3228,4270,129
"Indiana","IN","Scott ",16,16,4268,4443,161
"Indiana","IN","Shelby ",39,39,6983,10330,246
"Indiana","IN","Spencer ",25,25,5037,4998,137
"Indiana","IN","St. Joseph ",226,226,68708,48510,1039
"Indiana","IN","Starke ",21,21,4778,4473,195
"Indiana","IN","Steuben ",19,19,6283,7670,177
"Indiana","IN","Sullivan ",20,20,4282,4341,155
"Indiana","IN","Switzerland ",12,12,1638,1940,62
"Indiana","IN","Tippecanoe ",91,91,37709,29789,714
"Indiana","IN","Tipton ",17,17,3250,4452,125
"Indiana","IN","Union ",10,10,1220,2058,58
"Indiana","IN","Vanderburgh ",131,131,39368,37449,721
"Indiana","IN","Vermillion ",17,17,4002,3004,114
"Indiana","IN","Vigo ",87,87,25023,18111,524
"Indiana","IN","Wabash ",25,25,5455,8238,168
"Indiana","IN","Warren ",13,13,1753,2164,76
"Indiana","IN","Warrick ",59,59,12329,16013,310
"Indiana","IN","Washington ",22,22,4561,6512,193
"Indiana","IN","Wayne ",58,58,13459,14558,545
"Indiana","IN","Wells ",22,22,4403,8503,151
"Indiana","IN","White ",23,23,4839,5730,186
"Indiana","IN","Whitley ",34,34,5861,9122,186
"Iowa","IA","Adair ",6,6,1920,2059,56
"Iowa","IA","Adams ",12,12,1113,1039,35
"Iowa","IA","Allamakee ",12,12,3962,2961,94
"Iowa","IA","Appanoose ",14,14,2964,3081,102
"Iowa","IA","Audubon ",5,5,1731,1631,44
"Iowa","IA","Benton ",20,20,7035,6431,161
"Iowa","IA","Black Hawk ",64,64,38564,24467,677
"Iowa","IA","Boone ",17,17,7333,6265,192
"Iowa","IA","Bremer ",17,17,6870,5704,140
"Iowa","IA","Buchanan ",16,16,6037,4131,120
"Iowa","IA","Buena Vista ",14,14,4065,4217,90
"Iowa","IA","Butler ",13,13,3348,3686,79
"Iowa","IA","Calhoun ",12,12,2335,2747,72
"Iowa","IA","Carroll ",14,14,5284,4905,127
"Iowa","IA","Cass ",14,14,3201,3990,99
"Iowa","IA","Cedar ",12,12,5201,4278,122
"Iowa","IA","Cerro Gordo ",27,27,14305,9344,256
"Iowa","IA","Cherokee ",8,8,2883,3365,82
"Iowa","IA","Chickasaw ",14,14,3897,2536,66
"Iowa","IA","Clarke ",8,8,2214,2112,85
"Iowa","IA","Clay ",14,14,3908,4345,88
"Iowa","IA","Clayton ",15,15,5174,3640,119
"Iowa","IA","Clinton ",31,31,14733,9068,278
"Iowa","IA","Crawford ",16,16,3697,3338,100
"Iowa","IA","Dallas ",28,28,15101,16904,396
"Iowa","IA","Davis ",9,9,2262,2553,90
"Iowa","IA","Decatur ",14,14,1983,2019,67
"Iowa","IA","Delaware ",15,15,4630,4108,113
"Iowa","IA","Des Moines ",20,20,12396,7687,266
"Iowa","IA","Dickinson ",11,11,4609,5150,94
"Iowa","IA","Dubuque ",40,40,23791,16694,2170
"Iowa","IA","Emmet ",12,12,2565,2366,65
"Iowa","IA","Fayette ",26,26,5889,4199,115
"Iowa","IA","Floyd ",10,10,4797,3044,179
"Iowa","IA","Franklin ",15,15,2566,2495,55
"Iowa","IA","Fremont ",9,9,2490,2708,68
"Iowa","IA","Greene ",8,8,2359,2340,55
"Iowa","IA","Grundy ",8,8,2774,3936,64
"Iowa","IA","Guthrie ",9,9,2603,3025,116
"Iowa","IA","Hamilton ",14,14,3999,3909,118
"Iowa","IA","Hancock ",11,11,2790,3008,85
"Iowa","IA","Hardin ",9,9,4368,4301,120
"Iowa","IA","Harrison ",14,14,3549,3906,86
"Iowa","IA","Henry ",10,10,5306,5582,0
"Iowa","IA","Howard ",11,11,2933,1721,52
"Iowa","IA","Humboldt ",12,12,2151,2881,63
"Iowa","IA","Ida ",8,8,1455,2025,45
"Iowa","IA","Iowa ",12,12,4173,4173,125
"Iowa","IA","Jackson ",17,17,6069,3662,125
"Iowa","IA","Jasper ",22,22,10195,8750,260
"Iowa","IA","Jefferson ",13,13,5028,3321,152
"Iowa","IA","Johnson ",58,58,50708,20639,879
"Iowa","IA","Jones ",18,18,5431,4398,118
"Iowa","IA","Keokuk ",17,17,2508,2703,88
"Iowa","IA","Kossuth ",23,23,4609,4310,110
"Iowa","IA","Lee ",23,23,9470,6724,247
"Iowa","IA","Linn ",87,87,67476,43384,1176
"Iowa","IA","Louisa ",9,9,2520,2310,57
"Iowa","IA","Lucas ",9,9,2024,2329,76
"Iowa","IA","Lyon ",9,9,1673,4461,63
"Iowa","IA","Madison ",11,11,3702,4525,133
"Iowa","IA","Mahaska ",12,12,4450,6249,141
"Iowa","IA","Marion ",18,18,7408,9232,243
"Iowa","IA","Marshall ",20,20,9918,8229,252
"Iowa","IA","Mills ",12,12,2970,4177,99
"Iowa","IA","Mitchell ",15,15,3175,2465,0
"Iowa","IA","Monona ",12,12,2284,2407,65
"Iowa","IA","Monroe ",8,8,1793,1997,58
"Iowa","IA","Montgomery ",8,8,2318,2878,38
"Iowa","IA","Muscatine ",26,26,10850,7907,179
"Iowa","IA","O'Brien ",10,10,2333,4883,82
"Iowa","IA","Osceola ",10,10,1037,2027,56
"Iowa","IA","Page ",12,12,2892,4344,76
"Iowa","IA","Palo Alto ",11,11,2420,2290,70
"Iowa","IA","Plymouth ",14,14,4564,7744,77
"Iowa","IA","Pocahontas ",12,12,1794,2131,61
"Iowa","IA","Polk ",184,184,119569,88983,2790
"Iowa","IA","Pottawattamie ",42,42,20226,21161,459
"Iowa","IA","Poweshiek ",11,11,5441,4331,139
"Iowa","IA","Ringgold ",8,8,1236,1401,36
"Iowa","IA","Sac ",10,10,2237,2699,78
"Iowa","IA","Scott ",64,64,48675,36239,759
"Iowa","IA","Shelby ",10,10,2847,3472,81
"Iowa","IA","Sioux ",20,20,3010,13440,126
"Iowa","IA","Story ",44,44,26268,18812,863
"Iowa","IA","Tama ",17,17,4859,3813,83
"Iowa","IA","Taylor ",9,9,1344,1602,51
"Iowa","IA","Union ",10,10,2990,2774,114
"Iowa","IA","Van Buren ",9,9,1540,1980,61
"Iowa","IA","Wapello ",22,22,8481,6466,329
"Iowa","IA","Warren ",26,26,12261,12112,310
"Iowa","IA","Washington ",11,11,5140,5228,162
"Iowa","IA","Wayne ",5,5,1356,1563,40
"Iowa","IA","Webster ",30,30,9847,8299,229
"Iowa","IA","Winnebago ",12,12,3236,2726,76
"Iowa","IA","Winneshiek ",15,15,6808,4260,139
"Iowa","IA","Woodbury ",45,45,20290,20798,393
"Iowa","IA","Worth ",10,10,2560,1612,64
"Iowa","IA","Wright ",13,13,3087,3187,70
"Kansas","KS","Allen ",21,21,2130,3481,111
"Kansas","KS","Anderson ",19,19,1161,2329,107
"Kansas","KS","Atchison ",17,17,3157,3717,156
"Kansas","KS","Barber ",23,23,585,1794,31
"Kansas","KS","Barton ",41,41,2967,7636,224
"Kansas","KS","Bourbon ",20,20,2343,4159,144
"Kansas","KS","Brown ",18,18,1284,2926,72
"Kansas","KS","Butler ",52,52,8942,17756,546
"Kansas","KS","Chase ",11,11,371,934,26
"Kansas","KS","Chautauqua ",14,14,385,1396,33
"Kansas","KS","Cherokee ",39,39,3366,5750,179
"Kansas","KS","Cheyenne ",8,8,432,1247,27
"Kansas","KS","Clark ",7,7,241,870,16
"Kansas","KS","Clay ",22,22,982,2919,46
"Kansas","KS","Cloud ",27,27,1213,3070,93
"Kansas","KS","Coffey ",17,17,1105,3008,56
"Kansas","KS","Comanche ",5,5,194,756,14
"Kansas","KS","Cowley ",60,60,4859,8263,272
"Kansas","KS","Crawford ",50,50,7646,7453,370
"Kansas","KS","Decatur ",27,27,340,1189,17
"Kansas","KS","Dickinson ",32,32,2353,5961,160
"Kansas","KS","Doniphan ",14,14,1077,2336,77
"Kansas","KS","Douglas ",67,67,33141,17475,1013
"Kansas","KS","Edwards ",15,15,326,979,29
"Kansas","KS","Elk ",11,11,359,1035,29
"Kansas","KS","Ellis ",31,31,3917,8037,219
"Kansas","KS","Ellsworth ",26,26,838,1996,64
"Kansas","KS","Finney ",29,29,3188,6776,150
"Kansas","KS","Ford ",27,27,2848,5587,141
"Kansas","KS","Franklin ",25,25,4366,6969,226
"Kansas","KS","Geary ",39,39,3368,4376,104
"Kansas","KS","Gove ",10,10,257,1120,21
"Kansas","KS","Graham ",15,15,323,1043,34
"Kansas","KS","Grant ",5,5,616,1941,29
"Kansas","KS","Gray ",8,8,416,1585,39
"Kansas","KS","Greeley ",4,4,150,587,3
"Kansas","KS","Greenwood ",18,18,916,2087,65
"Kansas","KS","Hamilton ",12,12,233,836,19
"Kansas","KS","Harper ",15,15,740,1960,56
"Kansas","KS","Harvey ",33,33,6185,8865,283
"Kansas","KS","Haskell ",8,8,265,1216,15
"Kansas","KS","Hodgeman ",11,11,202,836,20
"Kansas","KS","Jackson ",19,19,2266,3770,133
"Kansas","KS","Jefferson ",14,14,3450,5058,183
"Kansas","KS","Jewell ",25,25,312,1229,40
"Kansas","KS","Johnson ",450,450,124142,149816,3603
"Kansas","KS","Kearny ",10,10,302,1138,13
"Kansas","KS","Kingman ",28,28,918,2468,95
"Kansas","KS","Kiowa ",6,6,197,903,23
"Kansas","KS","Labette ",36,36,3782,4955,190
"Kansas","KS","Lane ",10,10,187,786,20
"Kansas","KS","Leavenworth ",48,48,12749,16387,524
"Kansas","KS","Lincoln ",22,22,334,1175,34
"Kansas","KS","Linn ",13,13,1401,3029,103
"Kansas","KS","Logan ",12,12,222,1171,28
"Kansas","KS","Lyon ",38,38,5661,6468,274
"Kansas","KS","Marion ",31,31,1607,3695,84
"Kansas","KS","Marshall ",31,31,1779,3150,95
"Kansas","KS","McPherson ",33,33,4113,8732,225
"Kansas","KS","Meade ",9,9,369,1527,34
"Kansas","KS","Miami ",34,34,5644,9229,249
"Kansas","KS","Mitchell ",25,25,692,2405,59
"Kansas","KS","Montgomery ",49,49,4203,9142,255
"Kansas","KS","Morris ",16,16,897,1858,56
"Kansas","KS","Morton ",5,5,225,1129,20
"Kansas","KS","Nemaha ",30,30,1405,3761,109
"Kansas","KS","Neosho ",27,27,2496,4372,154
"Kansas","KS","Ness ",11,11,283,1197,29
"Kansas","KS","Norton ",12,12,488,1836,37
"Kansas","KS","Osage ",24,24,2508,4768,189
"Kansas","KS","Osborne ",30,30,391,1441,34
"Kansas","KS","Ottawa ",24,24,703,2304,58
"Kansas","KS","Pawnee ",25,25,869,1923,50
"Kansas","KS","Phillips ",28,28,516,2066,36
"Kansas","KS","Pottawatomie ",28,28,2552,6816,301
"Kansas","KS","Pratt ",12,12,1265,2765,73
"Kansas","KS","Rawlins ",17,17,270,1243,29
"Kansas","KS","Reno ",79,79,9711,15858,476
"Kansas","KS","Republic ",23,23,627,1949,52
"Kansas","KS","Rice ",26,26,1137,2746,76
"Kansas","KS","Riley ",48,48,10033,11729,374
"Kansas","KS","Rooks ",14,14,467,2054,51
"Kansas","KS","Rush ",13,13,498,1217,52
"Kansas","KS","Russell ",13,13,719,2470,48
"Kansas","KS","Saline ",53,53,7897,13754,422
"Kansas","KS","Scott ",11,11,311,1788,34
"Kansas","KS","Sedgwick ",252,252,79175,104119,3427
"Kansas","KS","Seward ",22,22,1376,3620,48
"Kansas","KS","Shawnee ",198,198,40072,40806,1427
"Kansas","KS","Sheridan ",15,15,252,1068,14
"Kansas","KS","Sherman ",18,18,677,1932,55
"Kansas","KS","Smith ",26,26,437,1695,39
"Kansas","KS","Stafford ",24,24,535,1483,37
"Kansas","KS","Stanton ",3,3,187,625,11
"Kansas","KS","Stevens ",12,12,277,1770,28
"Kansas","KS","Sumner ",41,41,3304,6637,243
"Kansas","KS","Thomas ",18,18,761,2762,47
"Kansas","KS","Trego ",11,11,415,1215,26
"Kansas","KS","Wabaunsee ",14,14,1020,2375,90
"Kansas","KS","Wallace ",6,6,96,690,18
"Kansas","KS","Washington ",26,26,640,2193,67
"Kansas","KS","Wichita ",3,3,163,835,16
"Kansas","KS","Wilson ",23,23,1218,2927,100
"Kansas","KS","Woodson ",10,10,507,1045,30
"Kansas","KS","Wyandotte ",111,111,38482,16211,774
"Kentucky","KY","Adair ",16,16,1888,5512,0
"Kentucky","KY","Allen ",13,13,2023,5258,108
"Kentucky","KY","Anderson ",14,14,3461,6884,205
"Kentucky","KY","Ballard ",13,13,1427,2537,96
"Kentucky","KY","Barren ",24,24,5434,11133,240
"Kentucky","KY","Bath ",12,12,2210,2234,99
"Kentucky","KY","Bell ",33,33,2718,9519,128
"Kentucky","KY","Boone ",60,60,16292,33812,670
"Kentucky","KY","Bourbon ",18,18,3385,4820,125
"Kentucky","KY","Boyd ",47,47,8886,11429,354
"Kentucky","KY","Boyle ",25,25,4764,7697,165
"Kentucky","KY","Bracken ",8,8,1241,2066,92
"Kentucky","KY","Breathitt ",21,21,2205,2671,154
"Kentucky","KY","Breckinridge ",15,15,3110,5281,131
"Kentucky","KY","Bullitt ",44,44,10056,19857,443
"Kentucky","KY","Butler ",12,12,1555,3696,56
"Kentucky","KY","Caldwell ",13,13,2212,3866,121
"Kentucky","KY","Calloway ",30,30,6165,8991,248
"Kentucky","KY","Campbell ",66,66,15619,24045,629
"Kentucky","KY","Carlisle ",6,6,879,1699,39
"Kentucky","KY","Carroll ",11,11,1716,2032,87
"Kentucky","KY","Carter ",23,23,4314,5252,245
"Kentucky","KY","Casey ",15,15,1219,4679,59
"Kentucky","KY","Christian ",44,44,8822,13515,195
"Kentucky","KY","Clark ",26,26,5749,9664,215
"Kentucky","KY","Clay ",20,20,1552,5710,102
"Kentucky","KY","Clinton ",13,13,761,3366,45
"Kentucky","KY","Crittenden ",12,12,1254,2604,72
"Kentucky","KY","Cumberland ",9,9,697,2056,44
"Kentucky","KY","Daviess ",84,84,19282,23692,648
"Kentucky","KY","Edmonson ",10,10,1652,3562,56
"Kentucky","KY","Elliott ",7,7,1535,902,78
"Kentucky","KY","Estill ",15,15,1555,3685,74
"Kentucky","KY","Fayette ",274,274,66040,59884,1713
"Kentucky","KY","Fleming ",18,18,2279,3432,121
"Kentucky","KY","Floyd ",42,42,7530,7741,388
"Kentucky","KY","Franklin ",44,44,11767,11911,401
"Kentucky","KY","Fulton ",13,13,1226,1530,45
"Kentucky","KY","Gallatin ",8,8,1278,1840,75
"Kentucky","KY","Garrard ",13,13,2012,5117,80
"Kentucky","KY","Grant ",23,23,3109,5605,133
"Kentucky","KY","Graves ",30,30,5843,10056,256
"Kentucky","KY","Grayson ",23,23,3154,6605,144
"Kentucky","KY","Green ",10,10,1204,3785,90
"Kentucky","KY","Greenup ",32,32,6621,8849,328
"Kentucky","KY","Hancock ",10,10,2128,1924,80
"Kentucky","KY","Hardin ",55,55,15650,23896,444
"Kentucky","KY","Harlan ",35,35,2586,7165,163
"Kentucky","KY","Harrison ",17,17,2916,4520,154
"Kentucky","KY","Hart ",19,19,2290,4397,130
"Kentucky","KY","Henderson ",42,42,10049,9523,289
"Kentucky","KY","Henry ",20,20,2724,4081,113
"Kentucky","KY","Hickman ",6,6,812,1406,32
"Kentucky","KY","Hopkins ",40,40,7104,11916,328
"Kentucky","KY","Jackson ",14,14,743,4407,74
"Kentucky","KY","Jefferson ",515,515,196272,153865,3476
"Kentucky","KY","Jessamine ",37,37,6236,13710,267
"Kentucky","KY","Johnson ",31,31,2413,5964,161
"Kentucky","KY","Kenton ",108,108,21460,33371,871
"Kentucky","KY","Knott ",30,30,2523,2950,132
"Kentucky","KY","Knox ",30,30,3074,8150,165
"Kentucky","KY","LaRue ",12,12,1913,4153,112
"Kentucky","KY","Laurel ",45,45,4593,17563,221
"Kentucky","KY","Lawrence ",18,18,2036,3503,110
"Kentucky","KY","Lee ",10,10,752,1978,43
"Kentucky","KY","Leslie ",17,17,766,3574,57
"Kentucky","KY","Letcher ",32,32,2623,5367,245
"Kentucky","KY","Lewis ",14,14,1510,3213,68
"Kentucky","KY","Lincoln ",17,17,2752,6273,126
"Kentucky","KY","Livingston ",10,10,1622,2890,81
"Kentucky","KY","Logan ",20,20,3811,6925,154
